GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
36091062501,140,36,091,10580,104,,,Census Tract 625.01,5238,1866,5164,1748,5238,5164
36091062503,140,36,091,10580,104,,,Census Tract 625.03,5701,2216,5654,2194,5701,5654
36091062505,140,36,091,10580,104,,,Census Tract 625.05,3232,1290,1657,649,3232,1657
36091062506,140,36,091,10580,104,,,Census Tract 625.06,5373,2150,4828,1910,5373,4828
36091062507,140,36,091,10580,104,,,Census Tract 625.07,3533,1676,3174,1489,3533,3174
36091062509,140,36,091,10580,104,,,Census Tract 625.09,3101,1484,3193,1448,3101,3193
36091062602,140,36,091,10580,104,,,Census Tract 626.02,6725,2518,3935,1580,6725,3935
36091062700,140,36,091,10580,104,,,Census Tract 627,6433,2842,6311,2663,6433,6311
36091062800,140,36,091,10580,104,,,Census Tract 628,1990,1055,2204,1062,1990,2204
36093020101,140,36,093,10580,104,,,Census Tract 201.01,2294,1269,2284,1263,2294,2284
36093020102,140,36,093,10580,104,,,Census Tract 201.02,2833,1140,2664,1147,2833,2664
36093020300,140,36,093,10580,104,,,Census Tract 203,1683,673,2614,736,1683,2614
36093020500,140,36,093,10580,104,,,Census Tract 205,4559,2104,4589,2082,4559,4589
36093020600,140,36,093,10580,104,,,Census Tract 206,2782,1317,2805,1322,2782,2805
36093020700,140,36,093,10580,104,,,Census Tract 207,5513,2163,5136,2211,5513,5136
36093020800,140,36,093,10580,104,,,Census Tract 208,4060,1951,3542,2050,4060,3542
36093020900,140,36,093,10580,104,,,Census Tract 209,3710,1517,3238,1630,3710,3238
36093021001,140,36,093,10580,104,,,Census Tract 210.01,1517,456,981,542,1517,981
36093021002,140,36,093,10580,104,,,Census Tract 210.02,2341,1327,2218,1357,2341,2218
36093021200,140,36,093,10580,104,,,Census Tract 212,2999,1388,2894,1410,2999,2894
36093021400,140,36,093,10580,104,,,Census Tract 214,3405,1629,3051,1674,3405,3051
36093021500,140,36,093,10580,104,,,Census Tract 215,3052,1295,2501,1326,3052,2501
36093021600,140,36,093,10580,104,,,Census Tract 216,3734,1608,3456,1616,3734,3456
36093021700,140,36,093,10580,104,,,Census Tract 217,4102,1745,3757,1775,4102,3757
36093021800,140,36,093,10580,104,,,Census Tract 218,6779,3330,6721,3057,6779,6721
36093031900,140,36,093,10580,104,,,Census Tract 319,7442,3178,6796,2670,7442,6796
36093032000,140,36,093,10580,104,,,Census Tract 320,6447,2724,6117,2562,6447,6117
36093032101,140,36,093,10580,104,,,Census Tract 321.01,5703,2209,5270,2001,5703,5270
36093032102,140,36,093,10580,104,,,Census Tract 321.02,1811,737,1722,651,1811,1722
36093032200,140,36,093,10580,104,,,Census Tract 322,4935,2258,5091,2119,4935,5091
36093032300,140,36,093,10580,104,,,Census Tract 323,2794,1261,2867,1291,2794,2867
36093032403,140,36,093,10580,104,,,Census Tract 324.03,2110,935,2089,898,2110,2089
36093032503,140,36,093,10580,104,,,Census Tract 325.03,4037,1650,3853,1557,4037,3853
36093032504,140,36,093,10580,104,,,Census Tract 325.04,2251,935,2178,864,2251,2178
36093032601,140,36,093,10580,104,,,Census Tract 326.01,2064,819,1919,762,2064,1919
36093032602,140,36,093,10580,104,,,Census Tract 326.02,4005,2055,3608,1588,4005,3608
36093032901,140,36,093,10580,104,,,Census Tract 329.01,3933,1655,3886,1615,3933,3886
36093032902,140,36,093,10580,104,,,Census Tract 329.02,4393,1854,4392,1807,4393,4392
36093033002,140,36,093,10580,104,,,Census Tract 330.02,2303,854,2181,788,2303,2181
36093033003,140,36,093,10580,104,,,Census Tract 330.03,3602,1766,3265,1473,3602,3265
36093033004,140,36,093,10580,104,,,Census Tract 330.04,2852,1302,2970,1298,2852,2970
36093033102,140,36,093,10580,104,,,Census Tract 331.02,6122,2533,9831,4011,6122,9831
36093033200,140,36,093,10580,104,,,Census Tract 332,3429,1620,3329,1656,3429,3329
36093033300,140,36,093,10580,104,,,Census Tract 333,2200,1007,2199,1005,2200,2199
36093033400,140,36,093,10580,104,,,Census Tract 334,3150,920,2007,903,3150,2007
36095740200,140,36,095,10580,104,,,Census Tract 7402,5359,2690,5256,2511,5359,5256
36095740300,140,36,095,10580,104,,,Census Tract 7403,1266,1,1156,1,1266,1156
36095740400,140,36,095,10580,104,,,Census Tract 7404,5557,2522,5238,2249,5557,5238
36095740500,140,36,095,10580,104,,,Census Tract 7405,3758,2177,3535,2020,3758,3535
36095740600,140,36,095,10580,104,,,Census Tract 7406,3229,2195,3114,2012,3229,3114
36095740700,140,36,095,10580,104,,,Census Tract 7407,5285,2526,5050,2293,5285,5050
36097950100,140,36,097,99999,999,,,Census Tract 9501,4940,2619,4854,2378,4940,4854
36097950300,140,36,097,99999,999,,,Census Tract 9503,3206,1939,3466,1962,3206,3466
36097950500,140,36,097,99999,999,,,Census Tract 9505,4626,2225,4921,2176,4626,4921
36099950100,140,36,099,42900,464,,,Census Tract 9501,2452,1027,2261,889,2452,2261
36099950300,140,36,099,42900,464,,,Census Tract 9503,3587,1662,3772,1540,3587,3772
36099950400,140,36,099,42900,464,,,Census Tract 9504,2896,1431,2963,1440,2896,2963
36099950600,140,36,099,42900,464,,,Census Tract 9506,3725,1796,3916,1760,3725,3916
36099950700,140,36,099,42900,464,,,Census Tract 9507,3929,1884,3643,1680,3929,3643
36099950800,140,36,099,42900,464,,,Census Tract 9508,6173,1989,3765,1652,6173,3765
36099950900,140,36,099,42900,464,,,Census Tract 9509,3861,2192,4233,1930,3861,4233
36101960200,140,36,101,18500,999,,,Census Tract 9602,3345,2159,3327,1753,3345,3327
36101960400,140,36,101,18500,999,,,Census Tract 9604,4102,2009,4303,1957,4102,4303
36101960800,140,36,101,18500,999,,,Census Tract 9608,3048,1321,3163,1335,3048,3163
36101960900,140,36,101,18500,999,,,Census Tract 9609,2561,1180,2696,1202,2561,2696
36101961000,140,36,101,18500,999,,,Census Tract 9610,3731,1857,3746,1708,3731,3746
36101961100,140,36,101,18500,999,,,Census Tract 9611,4616,2209,4766,2019,4616,4766
36101961300,140,36,101,18500,999,,,Census Tract 9613,4098,1737,3782,1600,4098,3782
36101961400,140,36,101,18500,999,,,Census Tract 9614,2343,1506,2546,1434,2343,2546
36101961500,140,36,101,18500,999,,,Census Tract 9615,1896,1665,1935,1582,1896,1935
36101961700,140,36,101,18500,999,,,Census Tract 9617,3406,1460,3691,1515,3406,3691
36101961900,140,36,101,18500,999,,,Census Tract 9619,3391,1702,3580,1701,3391,3580
36101962000,140,36,101,18500,999,,,Census Tract 9620,4437,2402,4229,2113,4437,4229
36101962100,140,36,101,18500,999,,,Census Tract 9621,3192,1466,2924,1236,3192,2924
36101962300,140,36,101,18500,999,,,Census Tract 9623,8037,3523,7227,3196,8037,7227
36101962400,140,36,101,18500,999,,,Census Tract 9624,3035,1447,2863,1437,3035,2863
36101962600,140,36,101,18500,999,,,Census Tract 9626,2322,1145,2225,1103,2322,2225
36101962700,140,36,101,18500,999,,,Census Tract 9627,3399,1723,3417,1733,3399,3417
36101963000,140,36,101,18500,999,,,Census Tract 9630,4146,1698,4010,1582,4146,4010
36103110101,140,36,103,35620,408,,,Census Tract 1101.01,3660,1262,3661,1181,3660,3661
36103110102,140,36,103,35620,408,,,Census Tract 1101.02,5070,1809,4975,1790,5070,4975
36103110200,140,36,103,35620,408,,,Census Tract 1102,5021,2210,5153,2160,5021,5153
36103110401,140,36,103,35620,408,,,Census Tract 1104.01,2690,1010,2693,995,2690,2693
36103110402,140,36,103,35620,408,,,Census Tract 1104.02,3176,1292,3184,1267,3176,3184
36103110501,140,36,103,35620,408,,,Census Tract 1105.01,3141,1117,3039,1100,3141,3039
36103110600,140,36,103,35620,408,,,Census Tract 1106,7401,3066,7606,3052,7401,7606
36103110801,140,36,103,35620,408,,,Census Tract 1108.01,2090,890,2061,874,2090,2061
36103110901,140,36,103,35620,408,,,Census Tract 1109.01,2654,1267,2684,1196,2654,2684
36103110902,140,36,103,35620,408,,,Census Tract 1109.02,4209,1434,4101,1410,4209,4101
36103111001,140,36,103,35620,408,,,Census Tract 1110.01,2089,891,2006,836,2089,2006
36103111002,140,36,103,35620,408,,,Census Tract 1110.02,5171,1602,4408,1379,5171,4408
36103111100,140,36,103,35620,408,,,Census Tract 1111,8853,2456,7544,2334,8853,7544
36103111201,140,36,103,35620,408,,,Census Tract 1112.01,3791,1114,3225,1085,3791,3225
36103111202,140,36,103,35620,408,,,Census Tract 1112.02,4700,1632,4358,1601,4700,4358
36103111401,140,36,103,35620,408,,,Census Tract 1114.01,1420,496,1409,490,1420,1409
36103111503,140,36,103,35620,408,,,Census Tract 1115.03,4323,1717,4202,1663,4323,4202
36103111505,140,36,103,35620,408,,,Census Tract 1115.05,6486,1948,6271,1954,6486,6271
36103111506,140,36,103,35620,408,,,Census Tract 1115.06,3545,1053,3139,927,3545,3139
36103111601,140,36,103,35620,408,,,Census Tract 1116.01,3990,1454,3959,1437,3990,3959
36103111602,140,36,103,35620,408,,,Census Tract 1116.02,3252,1186,3201,1131,3252,3201
36103111701,140,36,103,35620,408,,,Census Tract 1117.01,5669,2095,5919,2069,5669,5919
36103111703,140,36,103,35620,408,,,Census Tract 1117.03,3246,1150,3312,1027,3246,3312
36103111704,140,36,103,35620,408,,,Census Tract 1117.04,3251,1114,3295,1094,3251,3295
36103111801,140,36,103,35620,408,,,Census Tract 1118.01,6241,2066,6301,2066,6241,6301
36103111802,140,36,103,35620,408,,,Census Tract 1118.02,2932,960,2827,940,2932,2827
36103111803,140,36,103,35620,408,,,Census Tract 1118.03,2712,872,2656,867,2712,2656
36103111804,140,36,103,35620,408,,,Census Tract 1118.04,2397,768,2297,717,2397,2297
36103111900,140,36,103,35620,408,,,Census Tract 1119,5592,2037,5607,2008,5592,5607
36103112001,140,36,103,35620,408,,,Census Tract 1120.01,4456,1689,4442,1683,4456,4442
36103112002,140,36,103,35620,408,,,Census Tract 1120.02,4966,1811,5023,1696,4966,5023
36103112102,140,36,103,35620,408,,,Census Tract 1121.02,3969,1271,3936,1243,3969,3936
36103112104,140,36,103,35620,408,,,Census Tract 1121.04,2458,785,2322,760,2458,2322
36103112204,140,36,103,35620,408,,,Census Tract 1122.04,3711,1313,3719,1301,3711,3719
36103112206,140,36,103,35620,408,,,Census Tract 1122.06,8271,3096,6319,2438,8271,6319
36103112211,140,36,103,35620,408,,,Census Tract 1122.11,4487,1446,4600,1439,4487,4600
36103112213,140,36,103,35620,408,,,Census Tract 1122.13,5473,1661,5412,1613,5473,5412
36103112214,140,36,103,35620,408,,,Census Tract 1122.14,7003,2785,4891,1412,7003,4891
36103122403,140,36,103,35620,408,,,Census Tract 1224.03,2513,807,2468,784,2513,2468
36103122404,140,36,103,35620,408,,,Census Tract 1224.04,3600,1117,3602,1069,3600,3602
36103122406,140,36,103,35620,408,,,Census Tract 1224.06,5356,1401,5258,1341,5356,5258
36103122501,140,36,103,35620,408,,,Census Tract 1225.01,4571,1296,3849,1037,4571,3849
36103122502,140,36,103,35620,408,,,Census Tract 1225.02,4698,1219,4489,1200,4698,4489
36103122601,140,36,103,35620,408,,,Census Tract 1226.01,5852,1995,5810,1982,5852,5810
36103122602,140,36,103,35620,408,,,Census Tract 1226.02,4639,1620,5027,1729,4639,5027
36103122603,140,36,103,35620,408,,,Census Tract 1226.03,5667,2052,5693,1964,5667,5693
36103122704,140,36,103,35620,408,,,Census Tract 1227.04,2243,685,2137,660,2243,2137
36103122705,140,36,103,35620,408,,,Census Tract 1227.05,3069,1022,3154,1045,3069,3154
36103122706,140,36,103,35620,408,,,Census Tract 1227.06,3833,1314,3793,1267,3833,3793
36103122707,140,36,103,35620,408,,,Census Tract 1227.07,3112,1064,2986,960,3112,2986
36103122801,140,36,103,35620,408,,,Census Tract 1228.01,5768,2209,5489,1967,5768,5489
36103122802,140,36,103,35620,408,,,Census Tract 1228.02,4228,1496,4303,1476,4228,4303
36103122901,140,36,103,35620,408,,,Census Tract 1229.01,5855,1994,6137,2022,5855,6137
36103122902,140,36,103,35620,408,,,Census Tract 1229.02,4447,1713,4455,1619,4447,4455
36103123001,140,36,103,35620,408,,,Census Tract 1230.01,5880,1935,5934,1979,5880,5934
36103123002,140,36,103,35620,408,,,Census Tract 1230.02,4740,1590,5076,1579,4740,5076
36103123101,140,36,103,35620,408,,,Census Tract 1231.01,3627,1337,3628,1338,3627,3628
36103123201,140,36,103,35620,408,,,Census Tract 1232.01,2161,755,1701,468,2161,1701
36103123202,140,36,103,35620,408,,,Census Tract 1232.02,8326,2413,7390,2189,8326,7390
36103123301,140,36,103,35620,408,,,Census Tract 1233.01,7415,2612,7386,2579,7415,7386
36103123302,140,36,103,35620,408,,,Census Tract 1233.02,1962,494,1663,494,1962,1663
36103123401,140,36,103,35620,408,,,Census Tract 1234.01,4286,1327,4083,1275,4286,4083
36103123402,140,36,103,35620,408,,,Census Tract 1234.02,7366,2571,7684,2608,7366,7684
36103123600,140,36,103,35620,408,,,Census Tract 1236,3777,1666,3862,1612,3777,3862
36103123701,140,36,103,35620,408,,,Census Tract 1237.01,7044,1870,5904,1590,7044,5904
36103123702,140,36,103,35620,408,,,Census Tract 1237.02,8167,2800,7773,2654,8167,7773
36103123802,140,36,103,35620,408,,,Census Tract 1238.02,3624,1425,3900,1417,3624,3900
36103123900,140,36,103,35620,408,,,Census Tract 1239,5083,1734,5135,1704,5083,5135
36103124001,140,36,103,35620,408,,,Census Tract 1240.01,4536,1582,4565,1554,4536,4565
36103124002,140,36,103,35620,408,,,Census Tract 1240.02,3308,1095,3431,1078,3308,3431
36103124101,140,36,103,35620,408,,,Census Tract 1241.01,4512,1550,4754,1485,4512,4754
36103124102,140,36,103,35620,408,,,Census Tract 1241.02,3563,1364,3734,1322,3563,3734
36103124200,140,36,103,35620,408,,,Census Tract 1242,6251,2340,6165,2124,6251,6165
36103124300,140,36,103,35620,408,,,Census Tract 1243,6722,2691,6827,2604,6722,6827
36103124401,140,36,103,35620,408,,,Census Tract 1244.01,3889,1658,3755,1441,3889,3755
36103124402,140,36,103,35620,408,,,Census Tract 1244.02,3808,1552,3609,1381,3808,3609
36103124500,140,36,103,35620,408,,,Census Tract 1245,4991,1865,5134,1832,4991,5134
36103124601,140,36,103,35620,408,,,Census Tract 1246.01,2835,1030,2925,1032,2835,2925
36103124602,140,36,103,35620,408,,,Census Tract 1246.02,4340,1873,4556,1816,4340,4556
36103134702,140,36,103,35620,408,,,Census Tract 1347.02,6298,2493,5930,2277,6298,5930
36103134703,140,36,103,35620,408,,,Census Tract 1347.03,4035,1373,3941,1293,4035,3941
36103134704,140,36,103,35620,408,,,Census Tract 1347.04,2661,964,2742,882,2661,2742
36103134902,140,36,103,35620,408,,,Census Tract 1349.02,5105,1586,4629,1544,5105,4629
36103134904,140,36,103,35620,408,,,Census Tract 1349.04,6711,2354,7056,2249,6711,7056
36103134906,140,36,103,35620,408,,,Census Tract 1349.06,5552,2208,5687,1984,5552,5687
36103134907,140,36,103,35620,408,,,Census Tract 1349.07,4137,1483,4210,1377,4137,4210
36103135002,140,36,103,35620,408,,,Census Tract 1350.02,5376,1845,5385,1823,5376,5385
36103135003,140,36,103,35620,408,,,Census Tract 1350.03,4587,1549,4209,1450,4587,4209
36103135004,140,36,103,35620,408,,,Census Tract 1350.04,3221,1197,2990,1071,3221,2990
36103135005,140,36,103,35620,408,,,Census Tract 1350.05,3375,1347,3614,1354,3375,3614
36103135101,140,36,103,35620,408,,,Census Tract 1351.01,3954,1278,4011,1281,3954,4011
36103135102,140,36,103,35620,408,,,Census Tract 1351.02,4562,1526,4579,1514,4562,4579
36103135103,140,36,103,35620,408,,,Census Tract 1351.03,4864,1594,5182,1575,4864,5182
36103135201,140,36,103,35620,408,,,Census Tract 1352.01,2096,706,2166,709,2096,2166
36103135205,140,36,103,35620,408,,,Census Tract 1352.05,5027,1777,5126,1758,5027,5126
36103135208,140,36,103,35620,408,,,Census Tract 1352.08,3084,1075,3010,1039,3084,3010
36103135209,140,36,103,35620,408,,,Census Tract 1352.09,3227,1195,3156,1160,3227,3156
36103135301,140,36,103,35620,408,,,Census Tract 1353.01,3713,1300,3470,1153,3713,3470
36103135303,140,36,103,35620,408,,,Census Tract 1353.03,4061,1443,4008,1399,4061,4008
36103135304,140,36,103,35620,408,,,Census Tract 1353.04,3401,1262,3369,1248,3401,3369
36103135401,140,36,103,35620,408,,,Census Tract 1354.01,6418,2315,5694,2005,6418,5694
36103135403,140,36,103,35620,408,,,Census Tract 1354.03,4333,1501,4514,1514,4333,4514
36103145603,140,36,103,35620,408,,,Census Tract 1456.03,6843,1604,5975,1348,6843,5975
36103145605,140,36,103,35620,408,,,Census Tract 1456.05,3690,852,3221,776,3690,3221
36103145701,140,36,103,35620,408,,,Census Tract 1457.01,5726,2022,5064,1841,5726,5064
36103145702,140,36,103,35620,408,,,Census Tract 1457.02,6272,1454,5557,1342,6272,5557
36103145704,140,36,103,35620,408,,,Census Tract 1457.04,7508,2309,6923,2262,7508,6923
36103145803,140,36,103,35620,408,,,Census Tract 1458.03,4815,1787,4959,1730,4815,4959
36103145804,140,36,103,35620,408,,,Census Tract 1458.04,3335,1088,3057,1031,3335,3057
36103145805,140,36,103,35620,408,,,Census Tract 1458.05,5803,2207,5905,2139,5803,5905
36103145807,140,36,103,35620,408,,,Census Tract 1458.07,4424,1483,4652,1443,4424,4652
36103145808,140,36,103,35620,408,,,Census Tract 1458.08,3222,1032,3417,1029,3222,3417
36103145901,140,36,103,35620,408,,,Census Tract 1459.01,3228,1006,3441,1059,3228,3441
36103145902,140,36,103,35620,408,,,Census Tract 1459.02,8465,2188,7490,2069,8465,7490
36103145903,140,36,103,35620,408,,,Census Tract 1459.03,5642,1858,5730,1758,5642,5730
36103146001,140,36,103,35620,408,,,Census Tract 1460.01,5268,1165,4451,998,5268,4451
36103146002,140,36,103,35620,408,,,Census Tract 1460.02,5490,1322,5211,1299,5490,5211
36103146003,140,36,103,35620,408,,,Census Tract 1460.03,7526,2461,7330,2448,7526,7330
36103146102,140,36,103,35620,408,,,Census Tract 1461.02,2710,634,2291,624,2710,2291
36103146103,140,36,103,35620,408,,,Census Tract 1461.03,4122,1276,4288,1365,4122,4288
36103146105,140,36,103,35620,408,,,Census Tract 1461.05,6901,1806,5797,1518,6901,5797
36103146106,140,36,103,35620,408,,,Census Tract 1461.06,4845,1090,3901,868,4845,3901
36103146201,140,36,103,35620,408,,,Census Tract 1462.01,4948,1200,4774,1127,4948,4774
36103146205,140,36,103,35620,408,,,Census Tract 1462.05,2216,725,2326,695,2216,2326
36103146206,140,36,103,35620,408,,,Census Tract 1462.06,2395,737,2245,688,2395,2245
36103146402,140,36,103,35620,408,,,Census Tract 1464.02,4001,1367,4254,1274,4001,4254
36103146403,140,36,103,35620,408,,,Census Tract 1464.03,4957,1333,4897,1300,4957,4897
36103146404,140,36,103,35620,408,,,Census Tract 1464.04,3572,1020,3356,958,3572,3356
36103146500,140,36,103,35620,408,,,Census Tract 1465,5389,1764,5641,1784,5389,5641
36103146604,140,36,103,35620,408,,,Census Tract 1466.04,4612,1678,4724,1656,4612,4724
36103146605,140,36,103,35620,408,,,Census Tract 1466.05,1021,324,1046,301,1021,1046
36103146606,140,36,103,35620,408,,,Census Tract 1466.06,7634,2566,7497,2367,7634,7497
36103146607,140,36,103,35620,408,,,Census Tract 1466.07,2546,1165,2374,1020,2546,2374
36103146608,140,36,103,35620,408,,,Census Tract 1466.08,2595,1108,2301,869,2595,2301
36103146611,140,36,103,35620,408,,,Census Tract 1466.11,3225,1294,2689,985,3225,2689
36103146612,140,36,103,35620,408,,,Census Tract 1466.12,5087,1720,5312,1599,5087,5312
36103146613,140,36,103,35620,408,,,Census Tract 1466.13,3722,1211,3957,1184,3722,3957
36103146614,140,36,103,35620,408,,,Census Tract 1466.14,5803,2118,6113,2073,5803,6113
36103146615,140,36,103,35620,408,,,Census Tract 1466.15,5048,2046,5078,1967,5048,5078
36103146703,140,36,103,35620,408,,,Census Tract 1467.03,4122,1266,4130,1258,4122,4130
36103146704,140,36,103,35620,408,,,Census Tract 1467.04,2017,677,2100,657,2017,2100
36103146705,140,36,103,35620,408,,,Census Tract 1467.05,3468,1112,3528,1092,3468,3528
36103146706,140,36,103,35620,408,,,Census Tract 1467.06,2694,877,2689,845,2694,2689
